level1;level2;level3;level4;level5;tooltip;source;source_url;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;level
UNDEFINED;TRANSPORTATION CAPITAL PROJECT;TRANSFER TO THE GENERAL FUND;;;;;;0;0;0;0;8442;0;0;0;0;0;0;0;0;3
UNDEFINED;TRANSPORTATION CAPITAL PROJECT  Total;;;;;;;0;0;0;0;8442;0;0;0;0;0;0;0;0;2
UNDEFINED;TRAFFIC CALMING PROJECTS FUND;TRANSFER TO THE GENERAL FUND;;;;;;0;0;0;0;5434;0;0;0;0;0;0;0;0;3
UNDEFINED;SIDEWALK CONSTRUCTION FUND;APPROPRIATIONS NOT AUTHORIZED;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;MULTIMODAL TRANSPORTATION CENT;CONTRACT REIMBURSEABLES;;;;;;39289;0;-39289;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;MULTIMODAL TRANSPORTATION CENT  Total;;;;;;;39289;0;-39289;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;STREET CIP FUND BALANCE;EXCESS FUNDS FOR RESERVE;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
UNDEFINED;OPEN SPACE-SOUTHWEST-ZONE 1;TRANSFERS TO PUBLIC IMPROVEMEN;;;;;;0;0;0;0;0;0;0;141938;0;0;0;0;0;3
UNDEFINED;WATERSHED PROTECTION  Total;;;;;;;0;0;0;0;0;0;0;0;0;100000;110114;92000;87000;2
UNDEFINED;WATER CAPITAL FACILITIES FUND  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;SOUTH DURHAM WRF CAPITAL FACIL  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;TRIANGLE BASIN CAPITAL FACILIT;TRANSFER TO WATER & SEWER CONS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;SOLIDWASTE PROJECTS;CONTRACT CONTINGENCIES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DURHAM PERFORMING ARTS CENTER  Total;;;;;;;;0;0;0;0;0;;;0;;;0;0;2
UNDEFINED;WATER & SEWER OPERATING FUND;INTEREST PAYMENTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;WATER & SEWER OPERATING FUND;TRAN WS FLEET;;;;;;0;0;0;0;0;0;0;459500;295682;556000;607000;650869;911502;3
UNDEFINED;WATER & SEWER OPERATING FUND;TRANSFER TO RISK FUND ASSET PR;;;;;;0;222000;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;FURNITURE & EQUIPMENT;;;;;;0;0;-1049207;-2746627;-1080750;-12055865;-72459;-4120400;-1097035;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;TRANSFER TO GOVERNMENTAL;;;;;;0;0;0;0;0;0;0;-113;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;DEPRECIATION EXPENSE BUILDINGS;;;;;;0;1841;498237;220639;222508;231031;231270;256380;263175;264900;265350;281423;0;3
UNDEFINED;NONBUDGETARY EXPENSES;DEPRECIATION EXPENSE EQUIPMENT;;;;;;0;17876;62634;138554;307863;323047;347072;282589;268591;230604;229957;219074;0;3
UNDEFINED;DISPOSAL SERVICES FUND;DEPRECIATION EXPENSE INFRASTRU;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;RETIREMENT;;;;;;;0;0;0;0;0;;;0;;-313682;-126416;0;3
UNDEFINED;NONBUDGETARY EXPENSES;INTEREST-LIMITED OBLIGATION BO;;;;;;0;0;0;0;0;0;0;488;-30;46723;-3901;-5219;0;3
UNDEFINED;NONBUDGETARY EXPENSES;INTEREST BANK LOAN PRIVATE PLC;;;;;;0;0;0;0;0;0;0;4052;-738;-808;-822;3092;0;3
UNDEFINED;NONBUDGETARY EXPENSES;TRANSFER TO SOLID WASTE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;DEPRECIATION EXPENSE EQUIPMENT;;;;;;0;86323;53435;37033;32873;19835;223584;156256;224335;409365;806300;1093467;0;3
UNDEFINED;STORM WATER MANAGEMENT;TRANSFER TO STORMWATER FLEET;;;;;;0;0;0;0;0;0;0;467746;1533682;393000;700000;298776;1856539;3
UNDEFINED;STORM WATER MANAGEMENT;TRANSFER TO RISK FUND ASSET PR;;;;;;0;15800;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STORM WATER MANAGEMENT;DEPRECIATION EXPENSE INFRASTRU;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STORM WATER MANAGEMENT;DEPRECIATION EXPENSE EQUIPMENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STORM WATER MANAGEMENT  Total;;;;;;;0;15800;0;0;0;0;0;535246;1545982;393000;711668;300440;3302616;2
UNDEFINED;NONBUDGETARY EXPENSES;FURNITURE & EQUIPMENT;;;;;;0;-713634;-101832;-760873;-416463;-253305;-739746;-775161;-2296997;0;0;0;0;3
UNDEFINED;CIVIC CENTER OPERATING FUND;DEPRECIATION EXPENSE EQUIPMENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES  Total;;;;;;;0;-295440;265755;-3421;273943;277168;273390;269422;7896163;649570;480256;669878;0;2
UNDEFINED;BALLPARK OPERATIONS FUND;DEPRECIATION EXPENSE INFRASTRU;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;BALLPARK OPERATIONS FUND;TRANFERS TO FUND BALANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;17219;3
UNDEFINED;NONBUDGETARY EXPENSES;OPEB YEAR END ACCRUAL;;;;;;0;0;0;0;0;0;0;17105;7375;10218;13355;6911;0;3
UNDEFINED;NONBUDGETARY EXPENSES;FURNITURE & EQUIPMENT;;;;;;0;0;0;0;0;0;0;0;-105952;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;2015 GO REFUND 2005D,06B,08,AB;;;;;;;0;0;0;0;0;;;0;;-932591;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;INTEREST PAYMENTS;;;;;;;0;0;0;0;0;;;0;;-18909;-17769;0;3
UNDEFINED;NONBUDGETARY EXPENSES;DEPRECIATION EXPENSE INFRASTRU;;;;;;0;0;0;0;0;0;0;0;0;0;18408;19030;0;3
UNDEFINED;NONBUDGETARY EXPENSES;DEPRECIATION EXPENSE CAP INTST;;;;;;;0;0;0;0;0;;;0;;;945;0;3
UNDEFINED;NONBUDGETARY EXPENSES;;;;;;;0;-513935;-556329;-553636;-670083;-540469;-715147;240854;127335;-435654;-1491501;-5465739;0;2
UNDEFINED;NONBUDGETARY EXPENSES;LIMITED OBLIGATION BONDS;;;;;;;0;0;0;0;0;;;0;;-490000;-430000;0;3
UNDEFINED;NONBUDGETARY EXPENSES;DEPRECIATION EXPENSE CAP INTST;;;;;;;0;0;0;0;0;;;0;;;0;0;3
UNDEFINED;ASSET PROTECTION FUND;COST OF SERVICING;;;;;;0;80;58203;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CEMETERY PERPETUAL CARE FUND;TRANSFER TO-GEN PROJECTS FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;LEO SPECIAL SEPARATION ALLOWAN;RETIREMENT CONTRIBUTIONS-LEO;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;LEO SPECIAL SEPARATION ALLOWAN;LEO SPECIAL SEPARATION ALLOWAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;POST EMPLOYMENT BENEFITS;SPECIAL CONTRACTUAL SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FIXED ASSETS  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;GASB 34 CONVERSION FUND;INTEREST-LIMITED OBLIGATION BO;;;;;;0;0;0;0;0;0;322956;261572;-81354;85470;-59665;-49466;0;3
UNDEFINED;GASB 34 CONVERSION FUND;TRANSFER TO-DPAC;;;;;;0;0;0;0;637426;250814;0;0;0;0;0;0;0;3
UNDEFINED;ADMINISTRATION;OTHER EMPLOYEE BENEFITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;ADMINISTRATION  Total;;;;;;;0;-136711;3023;5667;0;0;0;0;0;0;0;0;0;2
UNDEFINED;FINANCE;OTHER EMPLOYEE BENEFITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;LEGAL;OTHER EMPLOYEE BENEFITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;PUBLIC BUILDINGS;OTHER EMPLOYEE BENEFITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;PUBLIC BUILDINGS  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;CENTRAL FACILITIES  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;POLICE & COMMUNICATIONS;ACCRUED VACATION PAY ADJUSTMEN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;POLICE & COMMUNICATIONS  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;EMERGENCY COMMUNICATIONS  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;INSPECTORS;OVERTIME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STREETS & HIGHWAYS;OVERTIME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STREETS & HIGHWAYS;OTHER EMPLOYEE BENEFITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;SOLID WASTE;ACCRUED VACATION PAY ADJUSTMEN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CEMETERIES;ACCRUED VACATION PAY ADJUSTMEN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CEMETERIES  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;ECONOMIC DEVELOPMENT  Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;RECREATION & PARKS;OVERTIME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;RECREATION & PARKS;OTHER EMPLOYEE BENEFITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GASB DEVELOPMENT;OTHER OPERATING COSTS;;;;;;0;0;0;0;23819;80565;-85183;-435399;-40743;-118648;-137964;117271;0;3
UNDEFINED;GASB DEVELOPMENT;PRIOR PERIOD ADJ;;;;;;;0;0;0;0;0;;;0;;;0;0;3
UNDEFINED;GASB GENERAL GOVERNMENT;OTHER EMPLOYEE BENEFITS;;;;;;0;0;0;188081;-4893;23636;-16677;-8670;2621;1844;0;0;0;3
UNDEFINED;GASB GENERAL SERVICES;ACCRUED VACATION PAY ADJUSTMEN;;;;;;0;0;0;886864;56762;-168152;-184528;-11179;-45996;5347;0;0;0;3
UNDEFINED;GASB PUBLIC SAFETY;OTHER OPERATING COSTS;;;;;;0;0;0;0;1591101;2329040;-754176;-6331477;-452800;-887473;-885004;1175698;0;3
UNDEFINED;GASB PUBLIC SAFETY  Total;;;;;;;0;0;0;4741219;3248851;4443621;-768738;-6285301;-218340;-829627;-4866260;-276893;0;2
UNDEFINED;GASB STREETS AND HIGHWAYS;PENSION EXPENSE;;;;;;;0;0;0;0;0;;;0;;;0;0;3
UNDEFINED;STORM WATER CONVERSION;OTHER OPERATING COSTS;;;;;;0;0;-580748;-460090;271535;55116;-76544;457159;16137;-54223;-103844;87550;0;3
UNDEFINED;STORM WATER CONVERSION;TRANSFER TO RISK FUND ASSET PR;;;;;;0;-15800;-15800;-15800;-15800;0;0;0;0;0;0;0;0;3
UNDEFINED;FIXED ASSET OBJECTS;DEPRECIATION EXPENSE INFRASTRU;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
COUNCIL;CITY COUNCIL;PART-TIME PERSONNEL;;;;;;0;89285;89103;110406;133434;135703;138396;139156;142097;144273;148569;154786;152932;3
COUNCIL;CITY COUNCIL;DENTAL INSURANCE PREMIUM;;;;;;0;1730;1720;1525;1492;1554;1703;2337;2748;2976;3002;2566;2965;3
COUNCIL;CITY COUNCIL;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
COUNCIL;CITY COUNCIL;WELLPATH CITY SUPPLEMENT;;;;;;0;19260;3014;0;0;0;0;0;0;0;0;0;0;3
COUNCIL;CITY COUNCIL;CAR ALLOWANCE;;;;;;0;6300;8988;8988;8988;8988;8988;8988;16800;16800;16800;16600;16800;3
COUNCIL;CITY COUNCIL;CELLPHONE;;;;;;0;0;0;90;360;360;360;360;510;720;720;510;360;3
COUNCIL;CITY COUNCIL;POSTAGE;;;;;;0;456;480;346;554;279;649;394;140;176;1037;1112;1500;3
COUNCIL;CITY COUNCIL;OTHER OPERATING COSTS;;;;;;0;194186;0;216428;21803;246382;2775;167793;1995;324711;5897;404523;7900;3
COUNCIL;AIRPORT AUTHORITY  Total;;;;;;;0;12500;0;25000;12500;12500;12500;12500;12500;12500;12500;12500;12500;2
COUNCIL;MAYORS COMMITTEE - PERSONS WIT;OFFICE SUPPLIES;;;;;;0;722;0;20;0;414;340;0;135;0;0;0;0;3
COUNCIL;MAYORS COMMITTEE - PERSONS WIT;PRINTING-INTERNAL SERVICES;;;;;;0;9;219;105;0;24;495;1261;1076;958;996;132;0;3
COUNCIL;MAYORS COMMITTEE - PERSONS WIT;SPECIALIZED DEPARTMENT SUPPLIE;;;;;;0;3096;3877;-95;846;1887;2078;33;611;0;0;0;0;3
COUNCIL;MAYORS COMMITTEE - PERSONS WIT  Total;;;;;;;0;5865;5460;5449;3389;2825;3484;5441;4752;969;996;132;0;2
COUNCIL;CONTINGENCY;OTHER OPERATING COSTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;CITY MANAGER;PART-TIME PERSONNEL;;;;;;0;1041;3483;3053;3333;0;0;0;27061;32605;34494;6322;8800;3
CITY MANAGER;CITY MANAGER;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;CITY MANAGER;WELLPATH CITY SUPPLEMENT;;;;;;0;29074;5104;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;CITY MANAGER;WELLPATH PREMIUM REGULAR EMPLO;;;;;;0;18184;3878;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;CITY MANAGER;BC/BS HEALTH INS - CITY;;;;;;0;0;60141;72363;72736;81031;99877;98101;81734;84793;83373;93454;91673;3
CITY MANAGER;CITY MANAGER;CITY CONTRIBUTION ICMA;;;;;;0;0;0;0;15510;17800;17800;18891;18519;21353;21651;21336;21342;3
CITY MANAGER;CITY MANAGER;NON-LAW ENFORCEMENT 401-K;;;;;;0;37550;41835;46530;40449;27919;31447;40623;41035;44439;44335;52887;52638;3
CITY MANAGER;CITY MANAGER;CELLPHONE;;;;;;0;0;360;360;1527;390;360;360;150;360;360;360;360;3
CITY MANAGER;CITY MANAGER;TELEPHONE SYSTEM MODIFICATION;;;;;;0;605;2147;1549;1460;0;0;0;0;0;0;0;0;3
CITY MANAGER;CITY MANAGER;CELLULAR PHONE;;;;;;0;4235;6140;10080;9541;10589;8467;7076;6123;4904;3971;4304;6000;3
CITY MANAGER;CITY MANAGER;TRAINING & RELATED TRAVEL;;;;;;0;8201;6765;4978;3533;4604;5765;5081;4685;6832;7343;13093;18000;3
CITY MANAGER;CITY MANAGER;SUBSCRIPTIONS;;;;;;0;927;840;142;225;126;225;154;96;96;97;151;200;3
CITY MANAGER;CITY MANAGER;SPECIAL CONTRACTUAL SERVICES;;;;;;0;0;0;0;0;0;0;0;5440;2700;2700;2790;2700;3
CITY MANAGER;MISCELLANEOUS CONSULTING;PRINTING-INTERNAL SERVICES;;;;;;0;1995;0;25;489;0;0;0;0;0;0;0;0;3
CITY MANAGER;MISCELLANEOUS CONSULTING;TRAVEL;;;;;;0;0;923;3722;-176;0;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;FULL TIME PERSONNEL;;;;;;0;0;0;0;190094;2926;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;DENTAL INSURANCE PREMIUM;;;;;;0;0;0;0;859;0;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;NON-LAW ENFORCEMENT 401-K;;;;;;0;0;0;0;9500;164;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;PRINTING & DUPLICATION;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;PARKING CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;NON-FIXED ASSET EQUIPMENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;STRATIGIC INITIATIVES;GENERAL & ADMINISTRATIVE;;;;;;0;0;0;0;9681;0;0;0;0;0;0;0;0;3
CITY MANAGER;PUBLIC AFFAIRS OFFICE;FULL TIME PERSONNEL;;;;;;0;210136;228626;319183;368972;367181;367873;369083;376467;388748;398608;443462;463842;3
CITY MANAGER;PUBLIC AFFAIRS OFFICE;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
CITY MANAGER;PUBLIC AFFAIRS OFFICE;PRINTING-EXTERNAL SERVICES;;;;;;0;17551;12477;24379;6262;2125;0;0;105;0;0;0;0;3
WATER MANAGEMENT;REGIONAL WTP;GENERAL & ADMINISTRATIVE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGIONAL WTP;FURNITURE & EQUIPMENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;LAKE MICHIE LAKEHOUSE OPERATIO;RETIREMENT CONTRIBUTIONS-LGERS;;;;;;0;0;0;0;0;0;0;0;0;380;726;590;912;3
WATER MANAGEMENT;LAKE MICHIE LAKEHOUSE OPERATIO;GASOLINE;;;;;;;0;0;0;0;0;;;0;;;13;0;3
WATER MANAGEMENT;LITTLE RIVER LAKEHOUSE OPER;LIFE INSURANCE;;;;;;0;0;0;0;0;15;0;0;34;49;24;0;0;3
WATER MANAGEMENT;LITTLE RIVER LAKEHOUSE OPER;POSTAGE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;LITTLE RIVER LAKEHOUSE OPER;SAFETY SHOES;;;;;;0;0;0;0;0;113;125;375;250;0;625;120;375;3
WATER MANAGEMENT;LITTLE RIVER LAKEHOUSE OPER;ELECTRICITY;;;;;;0;0;0;0;0;2453;3259;2944;3320;4828;4430;4041;3007;3
WATER MANAGEMENT;LITTLE RIVER LAKEHOUSE OPER;AUTOMOTIVE & VEHICLE MAINTENAN;;;;;;0;0;0;0;0;1487;2554;498;1428;311;880;58;2500;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;FULL TIME PERSONNEL;;;;;;0;169385;190104;333991;447974;522527;471867;560835;559033;599126;528210;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;OVERTIME;;;;;;0;0;0;0;0;22;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;ACCRUED VACATION PAY ADJUSTMEN;;;;;;0;2730;2903;9786;6951;-75;9367;-6804;4031;-2794;-43744;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;FICA EXPENSE;;;;;;0;10290;11600;19937;28290;30513;28832;36056;33502;35322;31411;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;HEALTH INSURANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;ICMA RET HEALTH SAVINGS PLAN;;;;;;0;0;0;0;0;0;1260;3255;3290;3570;4270;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;RETIREMENT CONTRIBUTIONS-LGERS;;;;;;0;8131;9133;15849;22598;25103;29772;39815;37679;42200;37502;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;PRINTING & DUPLICATION;;;;;;0;24762;12974;52968;7387;40195;22846;20916;10902;14224;22489;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;PRINTING-INTERNAL SERVICES;;;;;;0;754;2590;5573;2756;3109;4437;2530;1839;2914;5330;1284;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;LABORATORY SUPPLIES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;OTHER MATERIALS;;;;;;0;0;0;0;0;0;0;0;0;75;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;IPT TELEPHONE CHARGES;;;;;;0;0;0;0;0;0;2460;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;STATIONARY CONTAINER FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;NATURAL GAS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;FACILITIES & GROUNDS MAINTENAN;;;;;;0;0;0;0;1459;1681;470;62;0;1284;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;GROUNDS MAINTENANCE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;TRAVEL;;;;;;0;2853;3840;1751;32;60;31;248;6;169;861;239;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;DUES & PROFESSIONAL MEMBERSHIP;;;;;;0;0;0;770;1192;1200;1215;965;12650;14642;13364;20;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;DISCOUNTS - EARNED;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
WATER MANAGEMENT;REGULATORY COMPLIANCE;SPECIAL CONTRACTUAL SERVICES;;;;;;0;7969;0;5714;361359;69561;14400;29478;2500;28050;32959;0;0;3
WATER MANAGEMENT;CONSERVATION;ACCRUED VACATION PAY ADJUSTMEN;;;;;;;0;0;0;0;0;;;0;;4879;5576;0;3
WATER MANAGEMENT;CONSERVATION;NON-LAW ENFORCEMENT 401-K;;;;;;;0;0;0;0;0;;;0;;0;7127;7087;3
WATER MANAGEMENT;CONSERVATION;PRINTING-INTERNAL SERVICES;;;;;;;0;0;0;0;0;;;0;;0;24;500;3
WATER MANAGEMENT;CONSERVATION;SANITATION & CLEANING MATERIAL;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;SPECIALIZED DEPARTMENT SUPPLIE;;;;;;;0;0;0;0;0;;;0;;0;12455;28000;3
WATER MANAGEMENT;CONSERVATION;LABORATORY SUPPLIES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;COMMUNICATIONS;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;TELEPHONE SYSTEM MODIFICATION;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;IPT TELEPHONE CHARGES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;MACHINERY & EQUIPMENT MAINTENA;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;BUILDING MAINTENANCE;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;DISCOUNTS - EARNED;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CONSERVATION;LOW INCOME TOILET REPLACEMENT;;;;;;;0;0;0;0;0;;;0;;;0;50000;3
WATER MANAGEMENT;CONSERVATION;GENERAL & ADMINISTRATIVE;;;;;;;0;0;0;0;0;;;0;;0;162;1704;3
WATER MANAGEMENT;IWC;MENTAL HEALTH INSURANCE PREMIU;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;IWC;BC/BS HEALTH INS - CITY;;;;;;;0;0;0;0;0;;;0;;0;29227;27262;3
WATER MANAGEMENT;IWC;LONG DISTANCE TELEPHONE SERVIC;;;;;;;0;0;0;0;0;;;0;;0;0;50;3
WATER MANAGEMENT;IWC;IPT TELEPHONE CHARGES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;IWC;LANDFILL CHARGES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;IWC;FUEL OIL;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;IWC;GASOLINE;;;;;;;0;0;0;0;0;;;0;;470;1892;4350;3
WATER MANAGEMENT;IWC;GROUNDS MAINTENANCE;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;IWC;TRAINING & RELATED TRAVEL;;;;;;;0;0;0;0;0;;;0;;0;3246;5500;3
WATER MANAGEMENT;IWC;NON-FIXED ASSET EQUIPMENT;;;;;;;0;0;0;0;0;;;0;;0;2386;5525;3
WATER MANAGEMENT;IWC;ADVERTISING;;;;;;;0;0;0;0;0;;;0;;0;32763;39978;3
WATER MANAGEMENT;IWC;CONTINGENCIES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;IWC;FURNITURE & EQUIPMENT;;;;;;;0;0;0;0;0;;;0;;0;6840;1835;3
WATER MANAGEMENT;IWC  Total;;;;;;;;0;0;0;0;0;;;0;;19093;293463;336470;2
WATER MANAGEMENT;CCC;FICA EXPENSE;;;;;;;0;0;0;0;0;;;0;;0;14824;16021;3
WATER MANAGEMENT;CCC;POSTAGE;;;;;;;0;0;0;0;0;;;0;;0;1122;3300;3
WATER MANAGEMENT;CCC;PRINTING & DUPLICATION;;;;;;;0;0;0;0;0;;;0;;0;0;2500;3
WATER MANAGEMENT;CCC;SANITATION & CLEANING MATERIAL;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CCC;IPT TELEPHONE CHARGES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CCC;LANDFILL CHARGES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CCC;NATURAL GAS;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CCC;STORM WATER RUN-OFF;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CCC;INTERNAL SERVICES;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CCC;TOILET REBATE PROGRAM;;;;;;;0;0;0;0;0;;;0;;0;0;0;3
WATER MANAGEMENT;CCC;GENERAL & ADMINISTRATIVE;;;;;;;0;0;0;0;0;;;0;;0;1961;2500;3
